2024-01-11 17:12:46
Post Name : C-BIO_2

Batch Name : 20221003 PHNPhVal

Date;1TE01 - Temperature;1AE02 - Oxygene dissous;1AE03 - pH;1AE05 - Libre 1;1AE06 - Libre 2;1MT01 - Agitation;1PP23 - Pompe 01PP23;1AE01 - Anti-Mousse;1FV50 - Air;1SC01 - Agitation_MV;1SC01 - Agitation_SP;1SC01 - Agitation_OUT;1TC01 - Temperature_MV;1TC01 - Temperature_SP;1TC01 - Temperature_OUT;1AC03 - Oxygene Dissous_MV;1AC03 - Oxygene Dissous_SP;1AC03 - Oxygene Dissous_OUT;1AC04 - pH_MV;1AC04 - pH_SP;1AC04 - pH_OUT;1AC01 - Anti Mousse_MV;1AC01 - Anti Mousse_SP;1AC01 - Anti Mousse_OUT;1PC23 - Pompe 01PP23_MV;1PC23 - Pompe 01PP23_SP;1PC23 - Pompe 01PP23_OUT;1FC50 - Air_MV;1FC50 - Air_SP;1FC50 - Air_OUT;1AC05 - Libre 1_MV;1AC05 - Libre 1_SP;1AC05 - Libre 1_OUT;1AC06 - Libre 2_MV;1AC06 - Libre 2_SP;1AC06 - Libre 2_OUT;1XC01 - Calcul 1_MV;1XC01 - Calcul 1_SP;1XC01 - Calcul 1_OUT;1XC02 - Calcul 2_MV;1XC02 - Calcul 2_SP;1XC02 - Calcul 2_OUT;1XC03 - Calcul 3_MV;1XC03 - Calcul 3_SP;1XC03 - Calcul 3_OUT;1XC04 - Calcul 4_MV;1XC04 - Calcul 4_SP;1XC04 - Calcul 4_OUT;1XC05 - Calcul 5_MV;1XC05 - Calcul 5_SP;1XC05 - Calcul 5_OUT;1XC06 - Calcul 6_MV;1XC06 - Calcul 6_SP;1XC06 - Calcul 6_OUT;COMMENT;
04/10/2022 15:01:24;30,004013;1,719307;6,83672;-0,169617;-109,183167;800;8;100;9,596517;800;800;80;30,004013;30;0;1,69931;30;100;6,79134;7;0;100;0;0;8;10;0;9,596517;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:01:54;29,998028;1,685982;6,822686;-0,149597;-109,183167;800;8;100;9,597168;800;800;80;29,998028;30;0;1,685982;30;100;6,822686;7;0;100;0;0;8;10;0;9,597168;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:02:24;30,033958;0,999596;6,812861;-0,169617;-109,183167;800;8;100;9,609505;800;800;80;30,033958;30;0;0,999596;30;100;6,812861;7;0;100;0;0;8;10;0;9,609505;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:02:54;30,033958;1,019585;6,82175;-0,169617;-109,183167;800;8;100;9,60395;800;800;80;30,033958;30;0;1,019585;30;100;6,82175;7;0;100;0;0;8;10;0;9,60395;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:03:24;30,033958;1,032913;6,796487;-0,109512;-109,183167;800;8;100;9,604966;800;800;80;30,033958;30;0;1,032913;30;100;6,796487;7;0;100;0;0;8;10;0;9,604966;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:03:54;30,033958;1,69931;6,825026;-0,149597;-109,183167;800;8;100;9,596598;800;800;80;30,033958;30;0;1,69931;30;100;6,825026;7;0;100;0;0;8;10;0;9,596598;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:04:24;30,033958;1,032913;6,836254;-0,169617;-109,183167;800;8;100;9,60649;800;800;80;30,033958;30;0;1,032913;30;100;6,836254;7;0;100;0;0;8;10;0;9,60649;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:04:54;30,033958;1,039574;6,859646;-0,169617;-109,183167;800;8;100;9,607585;800;800;80;30,033958;30;0;1,039574;30;100;6,859646;7;2,063208;100;0;0;8;10;0;9,607585;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:05:24;30,036957;1,019585;6,798358;-0,169617;-109,183167;800;8;100;9,604583;800;800;80;30,036957;30;0;1,019585;30;100;6,798358;7;0;100;0;0;8;10;0;9,604583;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:05:54;30,060917;1,006256;6,820346;-0,169617;-109,183167;800;8;100;9,598599;800;800;80;30,060917;30;0;1,006256;30;100;6,820346;7;0;100;0;0;8;10;0;9,598599;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:06:24;30,033958;1,032913;6,822686;-0,169617;-109,183167;800;8;100;9,610678;800;800;80;30,033958;30;0;1,032913;30;100;6,822686;7;0;100;0;0;8;10;0;9,610678;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:06:54;30,033958;1,719307;6,836254;-0,109512;-109,183167;800;8;0;9,605093;800;800;80;30,033958;30;0;1,719307;30;100;6,836254;7;0;0;0;0;8;10;0;9,605093;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:07:24;30,033958;1,685982;6,849821;-0,109512;-109,183167;800;8;0;9,608788;800;800;80;30,033958;30;0;1,685982;30;100;6,849821;7;0;0;0;0;8;10;0;9,608788;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:07:54;30,033958;8,583225;6,848417;-0,209686;-109,183167;800;8;0;9,602006;800;800;80;30,036957;30;0;8,596554;30;100;6,864324;7;0;0;0;0;8;10;0;9,607618;10;100;-0,249771;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:08:24;30,033958;15,46714;6,831574;-0,169617;-109,183167;755;8;0;8,210974;755;754,899475;75,489952;30,033958;30;0;15,46714;30;88,724869;6,831574;7;0;0;0;0;8;10;0;8,210974;8,214771;82,147713;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:08:54;30,004013;27,968811;6,849821;-0,209686;-109,183167;490,666687;8;0;0,498205;490,666687;490,538605;49,05386;30,004013;30;0;27,982132;30;22,634653;6,867131;7;0;0;0;0;8;10;0;0,498205;0,5;5;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:09:24;29,959091;31,480736;6,839061;5,541016;-109,183167;400;8;0;0,500317;400;400;40;29,959091;30;0;31,480736;30;-8,57097;6,839061;7;0;0;0;0;8;10;0;0,500317;0,5;5;5,541016;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:09:54;29,96508;19,032379;6,833914;-0,209686;-109,183167;576;8;0;1,129238;576;575,848389;57,584839;29,96508;30;0;19,032379;30;43,962101;6,833914;7;0;0;0;0;8;10;0;1,129238;1,127333;11,273327;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:10:24;29,974068;8,649868;6,851224;-0,169617;-109,183167;800;8;0;9,534575;800;800;80;29,974068;30;0;8,649868;30;100;6,851224;7;0;0;0;0;8;10;0;9,534575;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:10:54;29,968075;4,484863;6,869471;-0,149597;-109,183167;800;8;0;9,584055;800;800;80;29,968075;30;0;4,484863;30;100;6,869471;7;0;0;0;0;8;10;0;9,584055;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:11:24;29,96508;3,058765;6,862921;-0,169617;-109,183167;800;8;0;9,591741;800;800;80;29,96508;30;0;3,058765;30;100;6,862921;7;0;0;0;0;8;10;0;9,591741;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:11:54;29,968075;2,412361;6,835318;-0,109512;-109,183167;800;8;0;9,600443;800;800;80;29,968075;30;0;2,37904;30;100;6,848417;7;0;0;0;0;8;10;0;9,600443;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:12:24;30,004013;1,732628;6,825493;-0,169617;-109,183167;800;8;0;9,597974;800;800;80;30,004013;30;0;1,732628;30;100;6,825493;7;0;0;0;0;8;10;0;9,597974;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:12:54;29,995029;1,032913;6,822686;-0,149597;-109,183167;800;8;0;9,591893;800;800;80;29,995029;30;0;1,032913;30;100;6,822686;7;2,138071;0;0;0;8;10;0;9,591893;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:13:24;30,004013;1,032913;6,798825;-0,169617;-109,183167;800;8;0;9,596979;800;800;80;30,004013;30;0;1,032913;30;100;6,798825;7;0;0;0;0;8;10;0;9,596979;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:13:54;30,004013;1,032913;6,792276;-0,149597;-109,183167;800;8;100;9,593678;800;800;80;30,007008;30;0;1,052902;30;100;6,794615;7;0;100;0;0;8;10;0;9,593678;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:14:24;30,004013;1,039574;6,832977;-0,149597;-109,183167;800;8;100;9,596909;800;800;80;30,004013;30;0;1,039574;30;100;6,832977;7;2,035131;100;0;0;8;10;0;9,596909;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:14:54;30,004013;1,019585;6,824089;-0,169617;-109,183167;800;8;100;9,595427;800;800;80;29,998028;30;0;1,032913;30;100;6,811925;7;0;100;0;0;8;10;0;9,595427;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:15:24;30,018986;1,019585;6,796487;-0,169617;-109,183167;800;8;100;9,591499;800;800;80;30,018986;30;0;1,019585;30;100;6,796487;7;0;100;0;0;8;10;0;9,591499;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:15:54;29,998028;1,006256;6,840932;-0,149597;-109,183167;800;8;100;9,59399;800;800;80;29,998028;30;0;1,006256;30;100;6,840932;7;0;100;0;0;8;10;0;9,59399;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:16:24;29,998028;1,019585;6,827832;-0,169617;-109,183167;800;8;100;9,595455;800;800;80;29,998028;30;0;1,019585;30;100;6,827832;7;0;100;0;0;8;10;0;9,595455;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:16:54;29,998028;1,006256;6,849821;-0,169617;-109,183167;800;8;100;9,601293;800;800;80;29,998028;30;0;1,039574;30;100;6,848417;7;0;100;0;0;8;10;0;9,601293;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:17:24;29,998028;1,69931;6,831574;-0,149597;-109,183167;800;8;100;9,604086;800;800;80;29,998028;30;0;1,69931;30;100;6,831574;7;0;100;0;0;8;10;0;9,604086;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:17:54;30,007008;1,719307;6,848886;-0,209686;-109,183167;800;8;100;9,599384;800;800;80;30,004013;30;0;1,69931;30;100;6,825493;7;0;100;0;0;8;10;0;9,603282;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:18:24;29,998028;1,019585;6,814732;-0,149597;-109,183167;800;8;100;9,600479;800;800;80;29,998028;30;0;1,019585;30;100;6,814732;7;0;100;0;0;8;10;0;9,600479;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:18:54;30,007008;1,712639;6,850757;-0,109512;-109,183167;800;8;100;9,582985;800;800;80;29,995029;30;0;1,732628;30;100;6,823153;7;0;100;0;0;8;10;0;9,583142;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:19:24;30,004013;1,019585;6,82175;-0,109512;-109,183167;800;8;100;9,543521;800;800;80;29,998028;30;0;1,006256;30;100;6,818007;7;0;100;0;0;8;10;0;9,542562;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:19:54;29,956097;1,019585;6,853096;-0,109512;-109,183167;800;8;100;9,512316;800;800;80;29,956097;30;0;1,019585;30;100;6,853096;7;0;100;0;0;8;10;0;9,512316;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:20:24;29,968075;1,69931;6,839996;-0,149597;-109,183167;800;8;100;9,471599;800;800;80;29,968075;30;0;1,69931;30;100;6,839996;7;0;100;0;0;8;10;0;9,471599;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:20:54;29,929146;5,804333;6,82175;-0,169617;-109,183167;800;8;100;9,454803;800;800;80;29,929146;30;0;5,804333;30;100;6,82175;7;0;100;0;0;8;10;0;9,454803;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:21:24;29,911179;17,552979;6,84374;-0,169617;-109,183167;726,333313;8;100;7,084266;726,333313;726,340332;72,634033;29,905186;30;4,608012;17,539642;30;81,585083;6,848886;7;0;100;0;0;8;10;0;7,084266;7,084305;70,843048;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:21:54;29,905186;34,206314;6,826896;5,460876;-109,183167;400;8;100;0,499975;400;400;40;29,905186;30;4,861158;34,206314;30;-5,348006;6,826896;7;0;100;0;0;8;10;0;0,499975;0,5;5;5,460876;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:22:24;29,866253;29,414894;6,838593;-0,109512;-109,183167;400;8;100;0,500408;400;400;40;29,872246;30;4,946213;28,055443;30;-1,244537;6,840932;7;0;100;0;0;8;10;0;0,500138;0,5;5;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:22:54;29,872246;13,454613;6,82175;-0,149597;-109,183167;714,666626;8;100;6,625816;714,666626;714,609009;71,460899;29,872246;30;4,976978;13,454613;30;78,652245;6,82175;7;0;100;0;0;8;10;0;6,625816;6,619939;66,199387;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:23:24;29,863258;5,850986;6,831574;-0,149597;-109,183167;800;8;0;9,447163;800;800;80;29,863258;30;5,008448;5,850986;30;100;6,831574;7;0;0;0;0;8;10;0;9,447163;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:23:54;29,866253;3,092091;6,859646;-0,149597;-109,183167;800;8;0;9,448564;800;800;80;29,866253;30;5,038978;3,092091;30;100;6,859646;7;0;0;0;0;8;10;0;9,448564;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:24:24;29,902191;2,392368;6,820346;-0,109512;-109,183167;800;8;0;9,418351;800;800;80;29,902191;30;4,725863;2,392368;30;100;6,820346;7;0;0;0;0;8;10;0;9,418351;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:24:54;29,902191;1,719307;6,820346;-0,169617;-109,183167;800;8;0;9,415774;800;800;80;29,902191;30;4,805281;1,719307;30;100;6,820346;7;0;0;0;0;8;10;0;9,415774;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:25:24;29,941124;1,69931;6,80865;-0,169617;-109,183167;800;8;0;9,398081;800;800;80;29,935135;30;0;1,712639;30;100;6,80444;7;2,077236;0;0;0;8;10;0;9,397008;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:25:54;29,929146;1,032913;6,809586;-0,169617;-109,183167;800;8;0;9,375786;800;800;80;29,929146;30;0;1,032913;30;100;6,809586;7;0;0;0;0;8;10;0;9,375786;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:26:24;29,968075;1,006256;6,831107;-0,109512;-109,183167;800;8;0;9,346864;800;800;80;29,968075;30;0;1,006256;30;100;6,831107;7;0;0;0;0;8;10;0;9,346864;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:26:54;30,004013;1,092884;6,82175;-0,169617;-109,183167;800;8;0;9,321057;800;800;80;30,004013;30;0;1,092884;30;100;6,82175;7;0;0;0;0;8;10;0;9,321057;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:27:24;30,033958;1,019585;6,811925;-0,169617;-109,183167;800;8;0;9,316669;800;800;80;30,033958;30;0;1,032913;30;100;6,829236;7;0;0;0;0;8;10;0;9,315839;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:27:54;30,036957;1,032913;6,811925;-0,169617;-109,183167;800;8;0;9,298441;800;800;80;30,036957;30;0;1,032913;30;100;6,811925;7;0;0;0;0;8;10;0;9,298441;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:28:24;30,033958;1,039574;6,80865;-0,169617;-109,183167;800;8;0;9,279864;800;800;80;30,033958;30;0;1,039574;30;100;6,824089;7;2,147417;0;0;0;8;10;0;9,283632;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:28:54;30,036957;1,019585;6,811925;-0,169617;-109,183167;800;8;0;9,259909;800;800;80;30,036957;30;0;1,019585;30;100;6,811925;7;0;0;0;0;8;10;0;9,259909;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:29:24;30,036957;1,006256;6,80865;-0,209686;-109,183167;800;8;0;9,266601;800;800;80;30,036957;30;0;1,006256;30;100;6,80865;7;2,156773;0;0;0;8;10;0;9,266601;10;100;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:29:54;30,060917;1,039574;6,822686;-0,169617;-109,183167;800;8;0;9,307036;800;800;80;30,060917;30;0;1,039574;30;100;6,822686;7;0;0;0;0;8;10;0;9,307036;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:30:24;30,033958;1,039574;6,80865;-0,149597;-109,183167;800;8;0;9,340784;800;800;80;30,033958;30;0;1,039574;30;100;6,80865;7;0;0;0;0;8;10;0;9,340784;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:30:54;30,027973;1,006256;6,875084;-0,169617;-109,183167;800;8;0;9,357161;800;800;80;30,027973;30;0;1,006256;30;100;6,875084;7;0;0;0;0;8;10;0;9,357161;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:31:24;30,060917;1,69931;6,822686;-0,209686;-109,183167;800;8;0;9,380298;800;800;80;30,060917;30;0;1,69931;30;100;6,822686;7;0;0;0;0;8;10;0;9,380298;10;100;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:31:54;30,033958;1,719307;6,838593;-0,109512;-109,183167;800;8;0;9,374639;800;800;80;30,033958;30;0;1,745956;30;100;6,844675;7;0;0;0;0;8;10;0;9,374639;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:32:24;30,066902;2,652264;6,833914;-0,109512;-109,183167;800;8;0;9,379795;800;800;80;30,066902;30;0;2,652264;30;100;6,833914;7;0;0;0;0;8;10;0;9,379795;10;100;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:32:54;30,033958;5,224571;6,835318;-0,209686;-109,183167;800;8;0;9,386029;800;800;80;30,033958;30;0;5,224571;30;100;6,835318;7;0;0;0;0;8;10;0;9,386029;10;100;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:33:24;30,036957;13,467941;6,84374;-0,149597;-109,183167;768,666626;8;0;8,760757;768,666626;768,550049;76,855003;30,036957;30;0;13,467941;30;92,13752;6,84374;7;0;0;0;0;8;10;0;8,760757;8,755107;87,551071;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:33:54;29,998028;25,882973;6,862921;-0,149597;-109,183167;560,333374;8;0;0,509763;560,333374;560,32666;56,032665;29,998028;30;0;25,882973;30;40,081665;6,862921;7;0;0;0;0;8;10;0;0,509763;0,51293;5,129303;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:34:24;30,004013;30,094627;6,839996;-0,109512;-109,183167;408;8;0;0,500501;408;408,020508;40,802048;30,004013;30;0;30,094627;30;2,005126;6,839996;7;0;0;0;0;8;10;0;0,500501;0,5;5;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:34:54;30,004013;20,39183;6,829236;-0,169617;-109,183167;547,666626;8;0;0,500564;547,666626;547,505249;54,750526;30,004013;30;0;20,39183;30;36,876308;6,829236;7;0;0;0;0;8;10;0;0,500564;0,5;5;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:35:24;29,96508;10,702377;6,838593;-0,149597;-109,183167;756;8;0;8,271247;756;755,960449;75,596046;29,96508;30;0;10,702377;30;88,990105;6,838593;7;0;0;0;0;8;10;0;8,271247;8,256766;82,567665;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:35:54;29,935135;9,329594;6,861985;-0,149597;-109,183167;800;8;100;9,375733;800;800;80;29,935135;30;0;9,329594;30;100;6,861985;7;0;100;0;0;8;10;0;9,375733;10;100;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:36:24;29,896198;29,341591;6,859646;5,500946;-109,183167;517;8;100;0,497001;517;517,101318;51,710136;29,896198;30;4,694271;29,341591;30;29,27533;6,859646;7;0;100;0;0;8;10;0;0,497001;0,5;5;5,500946;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:36:54;29,896198;37,564972;6,847482;-0,149597;-109,183167;400;8;100;0,500306;400;400;40;29,896198;30;4,717051;37,564972;30;-36,697598;6,847482;7;0;100;0;0;8;10;0;0,500306;0,5;5;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;relance glucose                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ;
04/10/2022 15:37:24;29,896198;21,098221;6,839061;-0,169617;-109,183167;534;8;100;0,500279;534;534,031738;53,403175;29,896198;30;4,740534;21,797943;30;33,507942;6,846079;7;0;100;0;0;8;10;0;0,50062;0,5;5;-0,149597;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:37:54;29,902191;9,309601;6,851224;-0,109512;-109,183167;797,333313;8;100;9,418778;797,333313;797,354492;79,735451;29,902191;30;4,763548;9,309601;30;99,338615;6,851224;7;0;100;0;0;8;10;0;9,418778;9,895281;98,952805;-0,109512;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:38:24;29,896198;4,518188;6,85216;-0,169617;-109,183167;800;8;100;9,472938;800;800;80;29,896198;30;4,788911;4,518188;30;100;6,85216;7;0;100;0;0;8;10;0;9,472938;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:38:54;29,935135;3,072094;6,847013;-0,209686;-109,183167;800;8;100;9,481982;800;800;80;29,935135;30;4,869503;3,072094;30;100;6,847013;7;0;100;0;0;8;10;0;9,481982;10;100;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:39:24;29,935135;2,37904;6,83485;-0,169617;-109,183167;800;8;100;9,478256;800;800;80;29,935135;30;0;2,37904;30;100;6,83485;7;0;100;0;0;8;10;0;9,478256;10;100;-0,169617;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
04/10/2022 15:39:54;29,968075;1,69931;6,813329;-0,209686;-109,183167;800;8;100;9,479035;800;800;80;29,968075;30;0;1,69931;30;100;6,813329;7;0;100;0;0;8;10;0;9,479035;10;100;-0,209686;0;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
