2023-06-22 17:07:35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Post Name : C-BIO_2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Batch Name : 20230306-Act4-1 HN-b-HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date;1TE01 - Temperature;1AE02 - Oxygene dissous;1AE03 - pH;1AE05 - Libre 1;1AE06 - Libre 2;1MT01 - Agitation;1PP23 - Pompe 01PP23;1AE01 - Anti-Mousse;1FV50 - Air;1SC01 - Agitation_MV;1SC01 - Agitation_SP;1SC01 - Agitation_OUT;1TC01 – Original;1TC01 – Noise;1TC01 - Temperature_MV;1TC01 - Temperature_SP;1TC01 - Temperature_OUT;1AC03 - Oxygene Dissous_MV;1AC03 - Oxygene Dissous_SP;1AC03 - Oxygene Dissous_OUT;1AC04 - pH_MV;1AC04 - pH_SP;1AC04 - pH_OUT;1AC01 - Anti Mousse_MV;1AC01 - Anti Mousse_SP;1AC01 - Anti Mousse_OUT;1PC23 - Pompe 01PP23_MV;1PC23 - Pompe 01PP23_SP;1PC23 - Pompe 01PP23_OUT;1FC50 - Air_MV;1FC50 - Air_SP;1FC50 - Air_OUT;1AC05 - Libre 1_MV;1AC05 - Libre 1_SP;1AC05 - Libre 1_OUT;1AC06 - Libre 2_MV;1AC06 - Libre 2_SP;1AC06 - Libre 2_OUT;1XC01 - Calcul 1_MV;1XC01 - Calcul 1_SP;1XC01 - Calcul 1_OUT;1XC02 - Calcul 2_MV;1XC02 - Calcul 2_SP;1XC02 - Calcul 2_OUT;1XC03 - Calcul 3_MV;1XC03 - Calcul 3_SP;1XC03 - Calcul 3_OUT;1XC04 - Calcul 4_MV;1XC04 - Calcul 4_SP;1XC04 - Calcul 4_OUT;1XC05 - Calcul 5_MV;1XC05 - Calcul 5_SP;1XC05 - Calcul 5_OUT;1XC06 - Calcul 6_MV;1XC06 - Calcul 6_SP;1XC06 - Calcul 6_OUT;COMMENT
07/03/2023 11:32:50;29,683571;1,719307;6,827832;-0,209686;-109,183167;800;8;0;10,013486;800;800;80;29,683571;1;29,683571;30;9,644823;1,719307;30;100;6,827832;7;0;0;0;0;8;0;0;10,013486;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:33:20;29,683571;1,006256;6,83485;-0,249771;-109,183167;800;8;0;9,99515;800;800;80;29,683571;1;29,683571;30;9,644823;1,006256;30;100;6,83485;7;0;0;0;0;8;0;0;9,99515;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:33:50;29,683571;1,059566;6,818007;-0,269821;-109,183167;800;8;0;10,001396;800;800;80;29,683571;1;29,683571;30;9,560272;1,059566;30;100;6,818007;7;2,035131;0;0;0;8;0;0;10,001396;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:34:20;29,683571;0,986267;6,816605;-0,169617;-109,183167;800;8;0;9,999322;800;800;80;29,683571;1;29,683571;30;9,58842;0,986267;30;100;6,816605;7;0;0;0;0;8;0;0;9,999322;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:34:50;29,7225;0,999596;6,817071;-0,169617;-109,183167;800;8;0;9,998487;800;800;80;29,716511;1;29,716511;30;9,278433;0,972939;30;100;6,839061;7;0;0;0;0;8;0;0;9,998106;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:35:20;29,7225;0,972939;6,825026;-0,209686;-109,183167;800;8;0;9,998315;800;800;80;29,7225;1;29,7225;30;9,278433;0,986267;30;100;6,800697;7;0;0;0;0;8;0;0;9,998466;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:35:50;29,752453;0,999596;6,827832;-0,269821;-109,183167;800;8;0;9,997478;800;800;80;29,752453;1;29,752453;30;8,996523;0,999596;30;100;6,827832;7;0;0;0;0;8;0;0;9,997478;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:36:20;29,752453;0,972939;6,831107;-0,249771;-109,183167;800;8;0;10,002631;800;800;80;29,752453;1;29,752453;30;8,968339;0,972939;30;100;6,831107;7;0;0;0;0;8;0;0;10,002631;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:36:50;29,785397;1,039574;6,804908;-0,169617;-109,183167;800;8;0;10,001298;800;800;80;29,785397;1;29,785397;30;8,742867;1,039574;30;100;6,804908;7;0;0;0;0;8;0;0;10,001298;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:37:20;29,785397;0,999596;6,825493;-0,169617;-109,183167;800;8;0;9,995857;800;800;80;29,785397;1;29,785397;30;8,404625;0,999596;30;100;6,825493;7;0;0;0;0;8;0;0;9,995857;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:37:50;29,818336;1,072895;6,800697;-0,209686;-109,183167;800;8;0;10,000452;800;800;80;29,818336;1;29,818336;30;8,376441;1,072895;30;100;6,800697;7;0;0;0;0;8;0;0;10,000452;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:38:20;29,818336;1,006256;6,826896;-0,269821;-109,183167;800;8;0;10,000796;800;800;80;29,848286;1;29,848286;30;8,376441;1,632671;30;100;6,850757;7;0;0;0;0;8;0;0;9,999113;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:38:50;29,854275;1,006256;6,855904;-0,249771;-109,183167;800;8;0;9,999418;800;800;80;29,854275;1;29,854275;30;8,038198;1,006256;30;100;6,855904;7;0;0;0;0;8;0;0;9,999418;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:39:20;29,881226;1,039574;6,818943;-0,249771;-109,183167;800;8;0;9,998947;800;800;80;29,881226;1;29,881226;30;7,784544;1,039574;30;100;6,818943;7;0;0;0;0;8;0;0;9,998947;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:39:50;29,887218;0,999596;6,826429;-0,209686;-109,183167;800;8;0;9,999419;800;800;80;29,887218;1;29,887218;30;7,784544;0,999596;30;100;6,826429;7;0;0;0;0;8;0;0;9,999419;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:40:20;29,917164;1,612682;6,85216;-0,169617;-109,183167;800;8;0;9,995056;800;800;80;29,917164;1;29,917164;30;0;1,612682;30;100;6,85216;7;0;0;0;0;8;0;0;9,995056;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:40:50;29,950108;0,999596;6,850757;-0,269821;-109,183167;800;8;0;10,004102;800;800;80;29,950108;1;29,950108;30;0;0,999596;30;100;6,850757;7;0;0;0;0;8;0;0;10,004102;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:41:20;29,944118;7,91016;6,841399;-0,209686;-109,183167;800;8;0;9,997421;800;800;80;29,944118;1;29,944118;30;0;7,91016;30;100;6,841399;7;0;0;0;0;8;0;0;9,997421;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:41:50;29,881226;20,944946;6,831574;-0,209686;-109,183167;636;8;0;6,102552;636;635,862976;63,586296;29,881226;1;29,881226;30;7,784544;20,944946;30;58,965744;6,831574;7;0;0;0;0;8;0;0;6,102552;6,101746;61,017452;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:42:20;29,881226;33,446617;6,842336;1,35321;-109,183167;636;8;0;6,10269;636;635,862976;63,586296;29,881226;1;29,881226;30;7,72814;33,446617;30;58,965744;6,842336;7;0;0;0;0;8;0;0;6,10269;6,101746;61,017452;1,35321;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:42:50;29,842297;29,381577;6,849821;3,877914;-109,183167;400;8;0;0,499028;400;400;40;29,842297;1;29,842297;30;8,094566;29,381577;30;-7,144005;6,849821;7;0;0;0;0;8;0;0;0,499028;0,5;5;3,877914;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:43:20;29,854275;14,147667;6,8545;-0,269821;-109,183167;400;8;0;0,49966;400;400;40;29,854275;1;29,854275;30;8,038198;14,147667;30;-7,144005;6,8545;7;0;0;0;0;8;0;0;0,49966;0,5;5;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:43:50;29,848286;3,771816;6,820346;-0,209686;-109,183167;800;8;0;10,007889;800;800;80;29,848286;1;29,848286;30;8,094566;3,798473;30;100;6,832511;7;0;0;0;0;8;0;0;10,007889;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:44:20;29,887218;1,006256;6,826896;-0,249771;-109,183167;800;8;0;9,999668;800;800;80;29,887218;1;29,887218;30;7,72814;1,006256;30;100;6,826896;7;0;0;0;0;8;0;0;9,999668;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:44:50;29,887218;1,006256;6,798825;-0,209686;-109,183167;800;8;0;10,001228;800;800;80;29,887218;1;29,887218;30;7,72814;1,006256;30;100;6,798825;7;0;0;0;0;8;0;0;10,001228;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:45:20;29,917164;1,019585;6,814264;-0,249771;-109,183167;800;8;0;10,001494;800;800;80;29,917164;1;29,917164;30;0;1,019585;30;100;6,826429;7;0;0;0;0;8;0;0;10,001494;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:45:50;29,944118;1,006256;6,833914;-0,209686;-109,183167;800;8;0;9,999099;800;800;80;29,944118;1;29,944118;30;0;1,006256;30;100;6,833914;7;2,025785;0;0;0;8;0;0;9,999099;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:46:20;29,950108;1,646;6,811925;-0,249771;-109,183167;800;8;0;10,00091;800;800;80;29,950108;1;29,950108;30;0;1,646;30;100;6,811925;7;0;0;0;0;8;0;0;10,00091;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:46:50;29,983047;1,072895;6,801165;-0,209686;-109,183167;800;8;0;10,000071;800;800;80;29,983047;1;29,983047;30;0;1,072895;30;100;6,801165;7;0;0;0;0;8;0;0;10,000071;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:47:20;29,974068;1,052902;6,801165;-0,169617;-109,183167;800;8;0;9,99877;800;800;80;29,974068;1;29,974068;30;0;1,052902;30;100;6,801165;7;0;0;0;0;8;0;0;9,99877;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:47:50;29,983047;1,006256;6,820346;-0,209686;-109,183167;800;8;0;9,998241;800;800;80;29,983047;1;29,983047;30;0;1,006256;30;100;6,820346;7;0;0;0;0;8;0;0;9,998241;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:48:20;29,983047;1,659325;6,815668;-0,169617;-109,183167;800;8;0;9,999989;800;800;80;29,983047;1;29,983047;30;0;1,659325;30;100;6,815668;7;0;0;0;0;8;0;0;9,999989;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:48:50;29,983047;1,019585;6,831107;-0,109512;-109,183167;800;8;0;10,001684;800;800;80;29,983047;1;29,983047;30;0;1,019585;30;100;6,831107;7;0;0;0;0;8;0;0;10,001684;10;100;-0,109512;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:49:20;29,980057;0,999596;6,830172;-0,169617;-109,183167;800;8;0;10,001725;800;800;80;29,980057;1;29,980057;30;0;0,999596;30;100;6,830172;7;0;0;0;0;8;0;0;10,001725;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:49:50;29,983047;0,999596;6,828768;-0,209686;-109,183167;800;8;0;9,999253;800;800;80;29,983047;1;29,983047;30;0;0,999596;30;100;6,828768;7;2,100639;0;0;0;8;0;0;9,999253;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:50:20;29,980057;1,092884;6,864324;-0,169617;-109,183167;800;8;0;10,000573;800;800;80;29,980057;1;29,980057;30;0;1,092884;30;100;6,864324;7;0;0;0;0;8;0;0;10,000573;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:50:50;29,944118;0,999596;6,853564;-0,249771;-109,183167;800;8;0;10,001111;800;800;80;29,944118;1;29,944118;30;0;0,999596;30;100;6,853564;7;0;0;0;0;8;0;0;10,001111;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:51:20;29,950108;2,359051;6,826429;-0,209686;-109,183167;800;8;0;9,999055;800;800;80;29,950108;1;29,950108;30;0;2,359051;30;100;6,826429;7;0;0;0;0;8;0;0;9,999055;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:51:50;29,911179;3,092091;6,817071;-0,249771;-109,183167;800;8;0;10,002518;800;800;80;29,911179;1;29,911179;30;7,502633;3,092091;30;100;6,817071;7;0;0;0;0;8;0;0;10,002518;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:52:20;29,842297;14,767418;6,8545;-0,249771;-109,183167;800;8;0;10,001393;800;800;80;29,842297;1;29,842297;30;8,094566;14,767418;30;100;6,8545;7;0;0;0;0;8;0;0;10,001393;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:52:50;29,815342;27,948814;6,869471;-0,249771;-109,183167;525;8;0;3,468819;525;525,009399;52,500938;29,815342;1;29,815342;30;8,404625;27,948814;30;31,252348;6,869471;7;0;0;0;0;8;0;0;3,468819;3,468973;34,689732;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:53:20;29,785397;36,345459;6,855904;5,460876;-109,183167;525;8;0;3,468632;525;525,009399;52,500938;29,785397;1;29,785397;30;8,601948;36,345459;30;31,252348;6,855904;7;0;0;0;0;8;0;0;3,468632;3,468973;34,689732;5,460876;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:53:50;29,752453;22,384369;6,815668;-0,249771;-109,183167;496,999969;8;0;2,799565;496,999969;496,837189;49,68372;29,752453;1;29,752453;30;8,996523;22,384369;30;24,209297;6,815668;7;0;0;0;0;8;0;0;2,799565;2,799883;27,998833;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:54:20;29,7225;8,603222;6,840932;-0,209686;-109,183167;496,999969;8;0;2,799256;496,999969;496,837189;49,68372;29,7225;1;29,7225;30;9,334801;8,603222;30;24,209297;6,840932;7;0;0;0;0;8;0;0;2,799256;2,799883;27,998833;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:54:50;29,716511;1,69931;6,828768;-0,209686;-109,183167;800;8;0;10,004805;800;800;80;29,716511;1;29,716511;30;9,278433;1,69931;30;100;6,828768;7;0;0;0;0;8;0;0;10,004805;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:55:20;29,71352;1,006256;6,840932;-0,209686;-109,183167;800;8;0;10,001979;800;800;80;29,71352;1;29,71352;30;9,334801;1,006256;30;100;6,840932;7;0;0;0;0;8;0;0;10,001979;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:55:50;29,7225;1,019585;6,832511;-0,209686;-109,183167;800;8;0;10,000488;800;800;80;29,7225;1;29,7225;30;9,278433;1,019585;30;100;6,832511;7;0;0;0;0;8;0;0;10,000488;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:56:20;29,7225;1,006256;6,826896;-0,209686;-109,183167;800;8;0;9,99861;800;800;80;29,7225;1;29,7225;30;9,334801;1,006256;30;100;6,826896;7;0;0;0;0;8;0;0;9,99861;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:56:50;29,716511;0,986267;6,83672;-0,209686;-109,183167;800;8;0;10,002585;800;800;80;29,716511;1;29,716511;30;9,278433;0,986267;30;100;6,83672;7;0;0;0;0;8;0;0;10,002585;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:57:20;29,752453;0,306538;6,789001;-0,169617;-109,183167;800;8;0;10,004506;800;800;80;29,752453;1;29,752453;30;8,996523;0,306538;30;100;6,789001;7;0;0;0;0;8;0;0;10,004506;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:57:50;29,752453;0,999596;6,816605;-0,249771;-109,183167;800;8;0;9,998982;800;800;80;29,752453;1;29,752453;30;8,968339;0,999596;30;100;6,816605;7;0;0;0;0;8;0;0;9,998982;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:58:20;29,785397;0,986267;6,780111;-0,209686;-109,183167;800;8;0;10,002252;800;800;80;29,785397;1;29,785397;30;8,742867;0,986267;30;100;6,780111;7;0;0;0;0;8;0;0;10,002252;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:58:50;29,818336;0,972939;6,826429;-0,249771;-109,183167;800;8;0;10,002089;800;800;80;29,785397;1;29,785397;30;8,742867;0,999596;30;100;6,812861;7;0;0;0;0;8;0;0;9,99732;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:59:20;29,815342;0,999596;6,812861;-0,269821;-109,183167;800;8;0;10,003211;800;800;80;29,815342;1;29,815342;30;8,376441;0,999596;30;100;6,812861;7;0;0;0;0;8;0;0;10,003211;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 11:59:50;29,818336;0,999596;6,796487;-0,249771;-109,183167;800;8;0;10,001436;800;800;80;29,818336;1;29,818336;30;8,404625;0,999596;30;100;6,796487;7;0;0;0;0;8;0;0;10,001436;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:00:20;29,857269;0,986267;6,819411;-0,249771;-109,183167;800;8;0;9,999483;800;800;80;29,857269;1;29,857269;30;8,038198;0,986267;30;100;6,819411;7;2,002392;0;0;0;8;0;0;9,999483;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:00:50;29,857269;0,999596;6,814732;-0,169617;-109,183167;800;8;0;10,003506;800;800;80;29,857269;1;29,857269;30;8,094566;0,999596;30;100;6,814732;7;0;0;0;0;8;0;0;10,003506;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:01:20;29,881226;0,986267;6,825493;-0,169617;-109,183167;800;8;0;10,002055;800;800;80;29,881226;1;29,881226;30;7,784544;0,986267;30;100;6,825493;7;0;0;0;0;8;0;0;10,002055;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:01:50;29,887218;0,999596;6,799761;-0,169617;-109,183167;800;8;0;9,997663;800;800;80;29,887218;1;29,887218;30;7,784544;0,999596;30;100;6,799761;7;2,039824;0;0;0;8;0;0;9,997663;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:02:20;29,911179;1,006256;6,837657;-0,149597;-109,183167;800;8;0;10,000287;800;800;80;29,911179;1;29,911179;30;0;1,006256;30;100;6,837657;7;0;0;0;0;8;0;0;10,000287;10;100;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:02:50;29,956097;0,999596;6,83485;-0,209686;-109,183167;800;8;0;9,998194;800;800;80;29,956097;1;29,956097;30;0;0,999596;30;100;6,83485;7;0;0;0;0;8;0;0;9,998194;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:03:20;29,950108;6,484062;6,83672;-0,269821;-109,183167;800;8;0;10,001909;800;800;80;29,950108;1;29,950108;30;0;6,484062;30;100;6,83672;7;0;0;0;0;8;0;0;10,001909;10;100;-0,269821;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:03:50;29,881226;20,305206;6,87181;-0,149597;-109,183167;636;8;0;6,10183;636;635,863831;63,586384;29,881226;1;29,881226;30;7,72814;20,305206;30;58,965965;6,87181;7;0;0;0;0;8;0;0;6,10183;6,101767;61,01767;-0,149597;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:04:20;29,881226;31,44075;6,837657;-0,269821;-109,183167;636;8;0;6,101344;636;635,863831;63,586384;29,881226;1;29,881226;30;7,86906;31,447411;30;58,965965;6,841399;7;0;0;0;0;8;0;0;6,10132;6,101767;61,01767;-0,309891;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:04:50;29,854275;30,781013;6,814732;5,460876;-109,183167;400;8;0;0,498787;400;400;40;29,854275;1;29,854275;30;8,038198;30,781013;30;-10,72263;6,814732;7;0;0;0;0;8;0;0;0,498787;0,5;5;5,460876;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:05:20;29,854275;16,220169;6,815668;-0,209686;-109,183167;400;8;0;0,50006;400;400;40;29,854275;1;29,854275;30;8,094566;16,220169;30;-10,72263;6,815668;7;0;0;0;0;8;0;0;0,50006;0,5;5;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:05:50;29,857269;5,177917;6,853096;-0,209686;-109,183167;800;8;0;10,00596;800;800;80;29,857269;1;29,857269;30;8,094566;5,177917;30;100;6,853096;7;0;0;0;0;8;0;0;10,00596;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:06:20;29,854275;1,712639;6,801165;-0,209686;-109,183167;800;8;0;10,00046;800;800;80;29,854275;1;29,854275;30;8,094566;1,712639;30;100;6,801165;7;0;0;0;0;8;0;0;10,00046;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:06:50;29,848286;1,019585;6,817071;-0,249771;-109,183167;800;8;0;9,998668;800;800;80;29,848286;1;29,848286;30;8,094566;1,019585;30;100;6,817071;7;0;0;0;0;8;0;0;9,998668;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:07:20;29,887218;1,032913;6,826429;-0,209686;-109,183167;800;8;0;9,999391;800;800;80;29,887218;1;29,887218;30;7,72814;1,006256;30;100;6,842336;7;0;0;0;0;8;0;0;9,999391;10;100;-0,249771;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:07:50;29,911179;0,999596;6,802568;-0,209686;-109,183167;800;8;0;9,999182;800;800;80;29,911179;1;29,911179;30;0;0,999596;30;100;6,802568;7;0;0;0;0;8;0;0;9,999182;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:08:20;29,920158;0,999596;6,826429;-0,209686;-109,183167;800;8;0;10,001523;800;800;80;29,920158;1;29,920158;30;0;0,999596;30;100;6,826429;7;0;0;0;0;8;0;0;10,001523;10;100;-0,209686;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
07/03/2023 12:08:50;29,950108;1,006256;6,826429;-0,169617;-109,183167;800;8;0;9,999625;800;800;80;29,950108;1;29,950108;30;0;1,006256;30;100;6,826429;7;0;0;0;0;8;0;0;9,999625;10;100;-0,169617;10;0;-109,183167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
